ID	Title	URL	TOPIC_NUM	Year	Instructor	Venue	
150	CSC 311: Introduction to Machine Learning Lecture 12 - AlphaGo and game-playing	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/slides/lec12.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
151	Probability Review for Machine Learning	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut01/tut01.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
152	Linear Algebra Review	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut02/tut02.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
153	Tutorial 3	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut03/tut03.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
154	Tutorial 5	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut05/tut05_solution.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
155	Tutorial 5	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut05/tut05.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
156	Tutorial 6	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut06/csc311_midterm_review.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
157	Tutorial 8	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut08/tut08_notes.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
158	Tutorial 9	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut09/CSC311FinalProjectReview.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
159	Tutorial 10	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut10/Tut10.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
160	Tutorial 11	https://www.cs.toronto.edu/~rgrosse/courses/csc311_f20/tutorials/tut11/tut11_test2_review.pdf	1559.0	2020	Roger Grosse, Chris Maddison, Juhan Bae, Silviu Pitis	University of Toronto	
161	Lecture 1: Introduction	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/readings/L01%20Introduction.pdf	1006.0	2018	Roger Grosse	University of Toronto	
162	Lecture 2: Linear regression	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/readings/L02%20Linear%20Regression.pdf	1006.0	2018	Roger Grosse	University of Toronto	
163	Lecture 3: Linear Classification	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L03%20Linear%20Classifiers.pdf	1006.0	2018	Roger Grosse	University of Toronto	
164	Lecture 4: Training a Classifier	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L04%20Training%20a%20Classifier.pdf	1006.0	2018	Roger Grosse	University of Toronto	
165	Lecture 5: Multilayer Perceptrons	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L05%20Multilayer%20Perceptrons.pdf	1006.0	2018	Roger Grosse	University of Toronto	
166	Lecture 6: Backpropagation	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L06%20Backpropagation.pdf	1006.0	2018	Roger Grosse	University of Toronto	
167	Lecture 7: Distributed Representations	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L07%20Distributed%20Representations.pdf	1006.0	2018	Roger Grosse	University of Toronto	
168	Lecture 8: Optimization	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L08%20Optimization.pdf	1006.0	2018	Roger Grosse	University of Toronto	
169	Lecture 9: Generalization	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L09%20Generalization.pdf	1006.0	2018	Roger Grosse	University of Toronto	
170	Lecture 11: Convolutional Networks	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L11%20Convolutional%20Networks.pdf	1006.0	2018	Roger Grosse	University of Toronto	
171	Lecture 12: Object Recognition with Conv Nets	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L12%20Object%20Recognition.pdf	1006.0	2018	Roger Grosse	University of Toronto	
172	Lecture 15: Recurrent Neural Nets	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L15%20Recurrent%20Neural%20Nets.pdf	1006.0	2018	Roger Grosse	University of Toronto	
173	Lecture 16: Learning Long-Term Dependencies	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L16%20Learning%20Long%20Term%20Dependencies.pdf	1006.0	2018	Roger Grosse	University of Toronto	
174	Lecture 17: ResNets and Attention	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L17%20ResNets%20and%20Attention.pdf	1006.0	2018	Roger Grosse	University of Toronto	
175	Lecture 18: Learning probabilistic models	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L18%20Learning%20Probabilistic%20Models.pdf	1006.0	2018	Roger Grosse	University of Toronto	
176	Lecture 19: Generative Adversarial Networks	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L19%20GANs.pdf	1006.0	2018	Roger Grosse	University of Toronto	
177	Lecture 20: Reversible and Autoregressive Models	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L20%20Reversible%20and%20Autoregressive%20Models.pdf	1006.0	2018	Roger Grosse	University of Toronto	
178	CSC321 Lecture 1: Introduction	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec01.pdf	1006.0	2018	Roger Grosse	University of Toronto	
179	CSC321 Lecture 2: Linear Regression	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec02.pdf	1006.0	2018	Roger Grosse	University of Toronto	
180	CSC321 Lecture 3: Linear Classifiers	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec03.pdf	1006.0	2018	Roger Grosse	University of Toronto	
181	CSC321 Lecture 4: Learning a Classifier	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec04.pdf	1006.0	2018	Roger Grosse	University of Toronto	
182	CSC321 Lecture 5: Multilayer Perceptrons	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec05.pdf	1006.0	2018	Roger Grosse	University of Toronto	
183	CSC321 Lecture 6: Backpropagation	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec06.pdf	1006.0	2018	Roger Grosse	University of Toronto	
184	CSC321 Lecture 7: Distributed Representations	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec07.pdf	1006.0	2018	Roger Grosse	University of Toronto	
185	CSC321 Lecture 8: Optimization	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec08.pdf	1006.0	2018	Roger Grosse	University of Toronto	
186	CSC321 Lecture 9: Generalization	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec09.pdf	1006.0	2018	Roger Grosse	University of Toronto	
187	CSC321 Lecture 10: Automatic Differentiation	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec010.pdf	1006.0	2018	Roger Grosse	University of Toronto	
188	CSC321 Lecture 11: Convolutional Networks	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec11.pdf	1006.0	2018	Roger Grosse	University of Toronto	
189	CSC321 Lecture 12: Image Classification	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec012.pdf	1006.0	2018	Roger Grosse	University of Toronto	
190	CSC321 Lecture 14: Optimizing the Input	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec014.pdf	1006.0	2018	Roger Grosse	University of Toronto	
191	Neural Style	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec14b.pdf	1006.0	2018	Roger Grosse	University of Toronto	
192	CSC321 Lecture 15: Recurrent Neural Networks	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec15.pdf	1006.0	2018	Roger Grosse	University of Toronto	
193	CSC321 Lecture 16: Learning Long-Term Dependencies	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec16.pdf	1006.0	2018	Roger Grosse	University of Toronto	
194	CSC321 Lecture 17: ResNets and Attention	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec17.pdf	1006.0	2018	Roger Grosse	University of Toronto	
195	CSC321 Lecture 18: Learning Probabilistic Models	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec18.pdf	1006.0	2018	Roger Grosse	University of Toronto	
196	CSC321 Lecture 19: Generative Adversarial Networks	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec19.pdf	1006.0	2018	Roger Grosse	University of Toronto	
197	CSC321 Lecture 20: Reversible and Autoregressive Models	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec20.pdf	1006.0	2018	Roger Grosse	University of Toronto	
198	CSC321 Lecture 21: Policy Gradient	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec21.pdf	1006.0	2018	Roger Grosse	University of Toronto	
199	CSC321 Lecture 22: Q-Learning	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec22.pdf	1006.0	2018	Roger Grosse	University of Toronto	
200	CSC321 Lecture 23: Go	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/slides/lec23.pdf	1006.0	2018	Roger Grosse	University of Toronto	
201	CSC321 Winter 2018 — Course Information	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/syllabus.pdf	1006.0	2018	Roger Grosse	University of Toronto	
202	Tutorial 1. Linear Regression	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/tutorials/tut1.pdf	1006.0	2018	Roger Grosse	University of Toronto	
203	CSC321 Tutorial 10: Policy Gradient	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/tutorials/tut10_slides.pdf	1006.0	2018	Roger Grosse	University of Toronto	
204	Tutorial Classification	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/tutorials/tut2.pdf	1006.0	2018	Roger Grosse	University of Toronto	
205	Forward Equations (Vectorized form	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/tutorials/tut3_derivation.pdf	1006.0	2018	Roger Grosse	University of Toronto	
206	A Closer Look at AlexNet	https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/tutorials/tut6_slides.pdf	1006.0	2018	Roger Grosse	University of Toronto	
207	Lecture 1 - Introduction	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec01-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
208	Lecture 2: Nearest Neighbors	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec02-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
209	Lecture 3: Decision Trees	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec03-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
210	Lecture 4: Ensembles I	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec04-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
211	Lecture 5: Ensembles I	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec05-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
212	Lecture 6: Linear Regression	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec06-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
213	Lecture 7: Linear Classification	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec07-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
214	Lecture 8: Linear Classification II	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec08-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
215	Lecture 9: SVMs and Boosting	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec09-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
216	Lecture 10: Neural Networks	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec10-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
217	Lecture 11: Neural Networks II	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec11-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
218	Lecture 12: Principal Component Analysis	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec12-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
219	Lecture 13: Probabilistic Models I	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec13-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
220	Lecture 14: Probabilistic Models II	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec14-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
221	Lecture 15: K-Means	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec15-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
222	Lectures 16–17: Expectation-Maximization	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec16-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
223	Lecture 18: Matrix Factorizations	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec18-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
224	Lecture 19: Bayesian Linear Regression	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec19-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
225	Lecture 20: Gaussian Processes	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec20-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
226	Lectures 21–22: Reinforcement Learning	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec21-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
227	Lecture 20: Algorithmic Fairness	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec23-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
228	Lecture 20: Closing Thoughts	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/slides/lec24-slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
229	CSC411/2515 Fall 2018 — Course Information	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/syllabus.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
230	Probability Theory for Machine Learning	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut1.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
231	CSC411: Final Review	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut10_review.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
232	Linear Algebra	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut2_linalg_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
233	CSC411: Optimization for Machine Learning	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut3_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
234	Linear Algebra - Part II	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut4_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
235	CSC411: Midterm Review	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut5_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
236	Bayesian Inference and MCMC	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut6_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
237	The Gaussian Distribution	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut7_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
238	A Tutorial on Bayesian Optimization for Machine Learning	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut8_adams_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
239	POLICY SEARCH WITH POLICY GRADIENT	https://www.cs.toronto.edu/~rgrosse/courses/csc411_f18/tutorials/tut9_slides.pdf	1559.0	2018	Roger Grosse, Amir-massoud Farahmand, and Juan Carrasquilla	University of Toronto	
240	CSC421 Lecture 1: Introduction	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec01.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
241	CSC421 Lecture 2: Linear Models	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec02.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
242	CSC421/2516 Lecture 3: Multilayer Perceptrons	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec03.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
243	CSC421/2516 Lecture 4: Backpropagation	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec04.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
244	CSC421/2516 Lecture 5: Distributed Representations	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec05.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
245	CSC421/2516 Lecture 6: Automatic Differentiation	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec06.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
246	CSC421/2516 Lectures 7–8: Optimization	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec07.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
247	CSC421/2516 Lecture 9: Convolutional Networks	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec09.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
248	CSC421/2516 Lecture 10: Image Classification	https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/slides/lec10.pdf	1006.0	2019	Roger Grosse and Jimmy Ba	University of Toronto	
